celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_avg_score,week2_avg_score,week3_avg_score,week4_avg_score,week5_avg_score,week6_avg_score,week7_avg_score,week8_avg_score,week9_avg_score,week10_avg_score,week11_avg_score,overall_avg_score,total_valid_weeks,mean_fan_vote,judges_score,is_eliminated,is_american,age_group,industry_performance
Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,28,3rd Place,3,5.0,5.0,6.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.5,10.0,,10.0,10.0,10.0,,5.333333333333333,6.666666666666667,8.0,8.0,9.0,8.333333333333334,9.0,10.0,10.0,9.833333333333334,10.0,8.56060606060606,11,0.12167226669333293,29.1875,False,1,<30,5.2339473613181
Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,28,Eliminated Week 7,8,6.0,5.0,6.0,,7.0,5.0,7.0,,5.0,5.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,8.0,8.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.666666666666667,6.333333333333333,5.333333333333333,7.0,7.0,8.333333333333334,8.166666666666666,0.0,0.0,0.0,0.0,4.348484848484848,11,0.08661602426469607,24.125,True,1,30-40,5.1819820478416
Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,28,1st Place,1,7.0,7.0,6.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,9.0,7.0,9.0,,8.0,8.0,8.0,,8.5,9.0,8.5,,10.6666,9.6666,10.6666,,9.0,8.5,9.0,9.0,9.0,9.0,9.0,,10.0,9.5,9.5,,6.666666666666667,8.0,7.0,8.0,8.333333333333334,8.0,8.666666666666666,10.333266666666667,8.875,9.0,9.666666666666666,8.412872727272728,11,0.20071029804709845,28.562475,False,1,<30,5.1819820478416
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,29,Eliminated Week 4,13,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,11,0.07341474435087136,18.0,True,1,50+,5.4682266313525885
Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,29,Eliminated Week 5,12,6.0,6.0,6.0,,7.0,7.0,6.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,6.666666666666667,6.666666666666667,7.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.96969696969697,11,0.058554877628498425,20.0,True,1,40-50,5.4682266313525885
Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,29,Eliminated Week 8,8,4.0,5.0,4.0,,6.0,6.0,6.0,,7.0,7.0,8.0,,7.0,8.0,7.0,,6.0,6.0,7.0,,8.0,8.0,8.0,,9.0,9.0,8.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.333333333333333,6.0,7.333333333333333,7.333333333333333,6.333333333333333,8.0,8.666666666666666,9.0,0.0,0.0,0.0,5.181818181818182,11,0.08397704726207629,22.571428571428573,True,1,30-40,5.4682266313525885
Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,29,Eliminated Week 10,5,7.0,7.0,7.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,10.0,9.0,9.0,,8.0,8.0,8.0,,6.0,6.0,6.0,,9.0,9.0,9.0,,8.6666,9.6666,8.6666,,9.6666,9.6666,9.6666,,9.5,9.5,9.5,,0.0,0.0,0.0,,7.0,5.0,6.0,9.333333333333334,8.0,6.0,9.0,8.999933333333333,9.6666,9.5,0.0,7.136351515151515,11,0.11863904750174664,23.833288888888887,True,1,<30,5.4682266313525885
Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,29,4th Place,4,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,8.0,,9.6666,9.6666,9.6666,,8.6666,8.6666,8.6666,,9.5,10.0,9.5,,10.0,10.0,10.0,,7.0,7.0,6.333333333333333,8.0,8.0,9.0,8.666666666666666,9.6666,8.6666,9.666666666666666,10.0,8.363624242424244,11,0.11589934729353839,25.499959999999998,False,1,40-50,5.4682266313525885
Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,29,Eliminated Week 2,15,4.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,11,0.0101936950672863,15.0,True,1,50+,5.533598519758994
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,29,Eliminated Week 6,11,5.0,6.0,6.0,,6.0,6.0,6.0,,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.666666666666667,6.0,7.333333333333333,7.333333333333333,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.666666666666667,11,0.07014486870433166,20.8,True,1,30-40,5.533598519758994
Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,29,Eliminated Week 10,6,6.0,6.0,6.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,10.0,9.0,,7.0,8.0,7.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.5,9.5,9.5,,0.0,0.0,0.0,,6.0,6.0,8.0,8.0,9.666666666666666,7.333333333333333,9.0,10.0,10.0,9.5,0.0,7.590909090909091,11,0.08461720389078231,25.833333333333332,True,1,30-40,5.533598519758994
Nev Schulman,Jenna Johnson,Producer,New York,United States,35,29,2nd Place,2,7.0,7.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,,9.0,9.0,8.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.6666,9.6666,9.6666,,10.0,10.0,10.0,,10.0,10.0,10.0,,6.666666666666667,7.0,8.0,8.0,8.666666666666666,8.666666666666666,10.0,10.0,9.6666,10.0,10.0,8.787872727272728,11,0.12470404350938613,26.99998,False,1,30-40,8.787872727272728
AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,29,Eliminated Week 9,7,6.0,6.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,7.6666,8.6666,8.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,6.333333333333333,7.0,8.0,8.0,9.0,8.666666666666666,9.0,8.333266666666667,0.0,0.0,6.393933333333334,11,0.09125876014011887,24.124975,True,1,40-50,5.2339473613181
Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,29,3rd Place,3,5.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.5,9.0,9.5,,9.5,9.5,9.5,,5.333333333333333,6.0,6.0,7.0,8.0,8.0,9.0,8.0,8.0,9.333333333333334,9.5,7.6515151515151505,11,0.11895772282561352,23.65,False,1,40-50,5.2339473613181
Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,29,1st Place,1,6.0,7.0,7.0,,7.0,8.0,7.0,,8.0,7.0,8.0,,9.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,7.0,9.0,8.0,,9.0,10.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,6.666666666666667,7.333333333333333,7.666666666666667,8.333333333333334,9.0,9.0,8.0,9.333333333333334,10.0,10.0,10.0,8.666666666666668,11,0.14103414798754849,26.6,False,0,30-40,5.1819820478416
Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,29,Eliminated Week 3,14,4.0,4.0,3.0,,6.0,5.0,5.0,,5.0,4.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.6666666666666665,5.333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1818181818181819,11,0.05736526693199465,14.0,True,1,50+,5.1819820478416
Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,29,Eliminated Week 7,10,6.0,7.0,6.0,,5.0,6.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,8.0,,9.0,9.0,9.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.333333333333333,5.333333333333333,7.0,8.0,8.666666666666666,9.0,7.333333333333333,0.0,0.0,0.0,0.0,4.696969696969696,11,0.06546040943461633,22.666666666666668,True,1,40-50,5.1819820478416
Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,29,Withdrew,9,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,6.0,7.333333333333333,7.0,8.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,4.636363636363637,11,0.08732615612060789,22.5,False,1,40-50,5.1819820478416
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.25,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7,10,0.0100043317179707,15.0,True,1,50+,5.4682266313525885
Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,,6.5,6.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,5.75,6.333333333333333,6.5,0.0,0.0,0.0,0.0,0.0,0.0,,2.458333333333333,10,0.05769395320182726,22.666666666666668,True,1,40-50,5.4682266313525885
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.5,9.5,9.5,9.5,10.5,10.5,10.5,10.5,8.5,9.5,9.0,9.0,0.0,0.0,0.0,0.0,,,,,6.5,6.75,7.666666666666667,9.125,9.0,8.5,9.5,10.5,9.0,0.0,,7.654166666666667,10,0.10319687248073894,34.0625,True,1,50+,5.4682266313525885
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,,7.0,6.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,5.5,6.666666666666667,7.125,0.0,0.0,0.0,0.0,0.0,0.0,,2.529166666666667,10,0.0675511683177234,23.5,True,1,<30,5.533598519758994
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,6.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,6.5,7.333333333333333,8.125,8.0,8.5,8.0,0.0,0.0,0.0,,5.245833333333333,10,0.07412380787184862,29.75,True,1,30-40,5.533598519758994
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,8.5,8.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,10.0,9.0,9.5,9.0,0.0,0.0,0.0,0.0,,,,,7.0,7.0,7.0,8.5,9.0,9.0,8.5,10.5,9.375,0.0,,7.5875,10,0.08725876826358885,33.5625,True,1,<30,5.533598519758994
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,7.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,,8.5,6.5,8.5,8.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.5,7.5,8.5,8.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0,10.0,10.0,10.0,,,,,5.25,6.25,6.333333333333333,7.875,7.0,10.0,8.5,8.75,9.375,10.0,,7.933333333333333,10,0.17512689916564067,32.22222222222222,False,1,30-40,5.533598519758994
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,6.0,6.0,6.0,7.25,8.0,9.0,9.0,9.5,8.875,9.5,,7.9125,10,0.12731690714128432,31.833333333333332,False,1,30-40,7.9125
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.75,7.5,7.333333333333333,8.25,9.0,0.0,0.0,0.0,0.0,0.0,,3.883333333333333,10,0.06172642711744473,30.25,True,0,40-50,5.2339473613181
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.5,6.75,6.666666666666667,8.125,8.5,9.5,9.5,8.0,0.0,0.0,,6.254166666666667,10,0.07907644514138852,31.642857142857142,True,1,30-40,5.2339473613181
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.25,6.75,8.0,8.75,9.0,9.0,10.5,9.0,0.0,0.0,,6.725,10,0.08235348599304664,33.714285714285715,True,1,<30,7.470075757575757
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,7.25,7.75,8.0,8.75,10.0,10.0,9.75,10.25,10.0,10.0,,9.175,10,0.13336286001782613,36.666666666666664,False,1,<30,7.470075757575757
Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.25,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.925,10,0.040085931120156605,22.5,True,0,30-40,5.1819820478416
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.5,6.0,7.0,7.375,9.0,8.0,0.0,0.0,0.0,0.0,,4.3875,10,0.07221879585663506,28.5,True,1,40-50,5.1819820478416
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,7.0,8.0,8.0,8.5,9.75,9.5,8.5,10.5,9.875,9.75,,8.9375,10,0.10060347396450947,35.72222222222222,False,1,30-40,5.1819820478416
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.45,10,0.0079800611712229,18.0,True,1,50+,5.4682266313525885
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.25,5.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.65,10,0.0667548287678789,22.0,True,1,50+,5.4682266313525885
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,7.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,3.9,10,0.060608449708883814,31.2,False,1,40-50,5.4682266313525885
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.75,6.0,7.25,7.0,8.75,0.0,0.0,0.0,0.0,0.0,,3.475,10,0.06359248350511533,27.8,True,1,<30,5.4682266313525885
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,5.25,7.5,6.75,7.0,9.0,8.5,9.75,9.75,8.125,0.0,,7.1625,10,0.1003623895033138,31.833333333333332,True,1,30-40,5.4682266313525885
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,6.75,7.25,7.75,7.25,8.375,8.5,9.125,9.75,8.625,0.0,,7.3375,10,0.09453797297339345,32.611111111111114,True,1,30-40,5.4682266313525885
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,7.25,8.0,8.25,9.0,10.25,8.5,9.5,11.25,9.125,9.5,,9.0625,10,0.12019162233658831,36.25,False,1,40-50,3.67746512345679
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,6.5,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,,2.4,10,0.060633590277976775,24.0,True,1,50+,4.578702222222222
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,6.25,6.5,7.75,9.0,8.0,0.0,0.0,0.0,0.0,,4.25,10,0.0618739861214049,28.333333333333332,True,0,30-40,5.2339473613181
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.5,6.75,7.25,8.5,8.875,8.5,8.625,0.0,0.0,0.0,,5.5,10,0.08174320056942527,31.428571428571427,True,1,30-40,5.2339473613181
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,7.0,8.0,8.5,9.75,9.0,8.75,8.75,0.0,0.0,,6.575,10,0.08613343868048241,32.875,True,1,40-50,7.470075757575757
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,8.0,8.0,8.25,9.0,10.5,10.0,9.75,11.25,10.0,10.0,,9.475,10,0.13529174115856604,37.9,False,1,<30,7.470075757575757
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.075,10,0.0394089244021508,21.5,True,1,40-50,5.1819820478416
